CUST_ID,CUST__NAME,SKU_ID,sku_name,POS_TYPE_focus,POS_Sec,POS_Ter,B01_supply,B02_supply,B03_supply,S01_supply,S02_supply,S03_supply,BLDG_ID,POS_ID,POS_Standard Industrial Classification,Owner_Established,POS_StateClass,SqFt_per1k,d_min,d_max,sectorid_0.0,sectorid_6.0,sectorid_7.0,sectorid_9.0,POS_Revenue_$10-20 MILLION,POS_Revenue_$2.5-5 MILLION,POS_Revenue_$5-10 MILLION,"POS_Revenue_LESS THAN $500,000"
2001019,Action Meat Distributors Inc,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001019,Action Meat Distributors Inc,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001019,Action Meat Distributors Inc,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001019,Action Meat Distributors Inc,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001019,Action Meat Distributors Inc,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001019,Action Meat Distributors Inc,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001017,Edible offal,WHOLESALERS,RESTAURANTS,CATERERS,0.0,0.0,5481.8946,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001019,Action Meat Distributors Inc,1001017,Edible offal,WHOLESALERS,RESTAURANTS,CATERERS,0.0,0.0,5481.8946,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001017,Edible offal,WHOLESALERS,RESTAURANTS,CATERERS,0.0,0.0,5481.8946,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001019,Action Meat Distributors Inc,1001017,Edible offal,WHOLESALERS,RESTAURANTS,CATERERS,0.0,0.0,5481.8946,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001019,Action Meat Distributors Inc,1001017,Edible offal,WHOLESALERS,RESTAURANTS,CATERERS,0.0,0.0,5481.8946,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001001,brisket,WHOLESALERS,RESTAURANTS,CATERERS,1794.185433,915.4484232,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001001,brisket,WHOLESALERS,RESTAURANTS,CATERERS,1794.185433,915.4484232,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001001,brisket,WHOLESALERS,RESTAURANTS,CATERERS,1794.185433,915.4484232,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001001,brisket,WHOLESALERS,RESTAURANTS,CATERERS,1794.185433,915.4484232,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001001,brisket,WHOLESALERS,RESTAURANTS,CATERERS,1794.185433,915.4484232,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001002,flank,WHOLESALERS,RESTAURANTS,CATERERS,1203.417059,614.0202838,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001002,flank,WHOLESALERS,RESTAURANTS,CATERERS,1203.417059,614.0202838,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001002,flank,WHOLESALERS,RESTAURANTS,CATERERS,1203.417059,614.0202838,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001002,flank,WHOLESALERS,RESTAURANTS,CATERERS,1203.417059,614.0202838,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001002,flank,WHOLESALERS,RESTAURANTS,CATERERS,1203.417059,614.0202838,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001003,plate,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001003,plate,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001003,plate,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001003,plate,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001003,plate,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001004,shank,WHOLESALERS,RESTAURANTS,CATERERS,1681.137164,857.7677298,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001005,ribs,WHOLESALERS,RESTAURANTS,CATERERS,4164.552367,2124.882316,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001006,rump/sirloin,WHOLESALERS,RESTAURANTS,CATERERS,4186.432677,2136.046321,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001007,loin,WHOLESALERS,RESTAURANTS,CATERERS,3566.490556,1819.732841,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001020,Amigos Food,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001020,Amigos Food,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001020,Amigos Food,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001020,Amigos Food,1001008,round,WHOLESALERS,RESTAURANTS,CATERERS,8186.882718,4177.198598,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001021,Texas Choice Distributing,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001021,Texas Choice Distributing,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001021,Texas Choice Distributing,1001000,chuck,WHOLESALERS,RESTAURANTS,CATERERS,10790.63963,5505.715212,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001021,Texas Choice Distributing,1001001,brisket,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2591.601181,457.7242116,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001021,Texas Choice Distributing,1001001,brisket,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2591.601181,457.7242116,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001001,brisket,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2591.601181,457.7242116,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001001,brisket,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2591.601181,457.7242116,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001021,Texas Choice Distributing,1001001,brisket,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2591.601181,457.7242116,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001021,Texas Choice Distributing,1001002,flank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,1738.269085,307.0101419,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001021,Texas Choice Distributing,1001002,flank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,1738.269085,307.0101419,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001002,flank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,1738.269085,307.0101419,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001002,flank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,1738.269085,307.0101419,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001021,Texas Choice Distributing,1001002,flank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,1738.269085,307.0101419,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001021,Texas Choice Distributing,1001003,plate,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,11825.49726,2088.599299,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001021,Texas Choice Distributing,1001003,plate,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,11825.49726,2088.599299,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001003,plate,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,11825.49726,2088.599299,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001003,plate,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,11825.49726,2088.599299,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001021,Texas Choice Distributing,1001003,plate,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,11825.49726,2088.599299,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001021,Texas Choice Distributing,1001004,shank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2428.309237,428.8838649,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001021,Texas Choice Distributing,1001004,shank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2428.309237,428.8838649,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001004,shank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2428.309237,428.8838649,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001004,shank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2428.309237,428.8838649,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001021,Texas Choice Distributing,1001004,shank,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,2428.309237,428.8838649,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
2001021,Texas Choice Distributing,1001005,ribs,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,6015.46453,1062.441158,0.0,0.0,0.0,0.0,658.0,70005263,RICE-WHOLESALE,2013,COMMERCIAL,53.21815768,0.1285,0.24,0,0,1,0,0,0,1,0
2001021,Texas Choice Distributing,1001005,ribs,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,6015.46453,1062.441158,0.0,0.0,0.0,0.0,322.0,70005264,TAMALES (WHLS),2016,COMMERCIAL,38.53630435,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001005,ribs,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,6015.46453,1062.441158,0.0,0.0,0.0,0.0,626.0,70005265,BAKERS-WHOLESALE,1996,COMMERCIAL,7.91797857,0.1285,0.24,1,0,0,0,1,0,0,0
2001021,Texas Choice Distributing,1001005,ribs,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,6015.46453,1062.441158,0.0,0.0,0.0,0.0,,70005266,BEVERAGES (WHLS),2014,,,,,0,0,0,0,0,1,0,0
2001021,Texas Choice Distributing,1001005,ribs,WHOLESALERS,RESTAURANTS,CHAIN RESTAURANTS,6015.46453,1062.441158,0.0,0.0,0.0,0.0,,70005267,BAKERS-WHOLESALE,1993,,,,,0,0,0,0,0,0,1,0
